"recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend"
3,"3) $200 - $350",234.31,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
6,"2) $100 - $200",115.77,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
11,"3) $200 - $350",320.41,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0
10,"2) $100 - $200",170.95,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
10,"4) $350 - $500",483.8,1,0,"Urban",0,"Multichannel","Womens E-Mail",0,0,0
10,"2) $100 - $200",137.74,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
6,"3) $200 - $350",200.98,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
10,"2) $100 - $200",148.82,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"3) $200 - $350",238.08,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
7,"1) $0 - $100",72.22,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0
1,"4) $350 - $500",393.88,1,1,"Surburban",0,"Multichannel","Womens E-Mail",1,0,0
2,"3) $200 - $350",253.22,0,1,"Rural",1,"Phone","Womens E-Mail",0,0,0
11,"4) $350 - $500",358.76,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
1,"1) $0 - $100",33.56,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
4,"2) $100 - $200",193.37,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0
1,"7) $1,000 +",1124.94,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0
2,"1) $0 - $100",65.18,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
2,"5) $500 - $750",532.61,1,0,"Rural",1,"Web","Womens E-Mail",0,0,0
9,"4) $350 - $500",439.61,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
2,"7) $1,000 +",1370.47,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0
5,"2) $100 - $200",191.15,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
4,"5) $500 - $750",685.86,1,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"3) $200 - $350",225.46,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
12,"1) $0 - $100",50.59,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0
4,"4) $350 - $500",424.28,1,0,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
11,"1) $0 - $100",51.33,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
4,"5) $500 - $750",509.62,1,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0
5,"1) $0 - $100",96.61,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
1,"3) $200 - $350",302.04,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Womens E-Mail",1,0,0
3,"2) $100 - $200",168.56,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
3,"4) $350 - $500",475.91,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
2,"3) $200 - $350",308.24,0,1,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
5,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
6,"2) $100 - $200",153.9,0,1,"Rural",0,"Phone","Womens E-Mail",0,0,0
9,"4) $350 - $500",418.03,0,1,"Urban",1,"Multichannel","Womens E-Mail",0,0,0
1,"3) $200 - $350",227.74,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
4,"2) $100 - $200",138.06,0,1,"Surburban",0,"Web","Womens E-Mail",1,0,0
4,"1) $0 - $100",40.3,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
1,"5) $500 - $750",569.3,1,0,"Surburban",1,"Phone","Womens E-Mail",1,0,0
6,"4) $350 - $500",421.24,1,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
6,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
11,"3) $200 - $350",212.21,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"7) $1,000 +",2072.15,1,1,"Surburban",1,"Multichannel","Womens E-Mail",1,0,0
1,"3) $200 - $350",230.63,1,0,"Surburban",1,"Web","Womens E-Mail",1,0,0
2,"1) $0 - $100",68.89,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",95.48,1,0,"Rural",0,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",86.45,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
6,"3) $200 - $350",215.38,1,0,"Rural",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
5,"2) $100 - $200",168.74,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
9,"2) $100 - $200",127.97,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
10,"3) $200 - $350",322.45,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
7,"6) $750 - $1,000",854.29,1,1,"Surburban",1,"Web","Mens E-Mail",1,0,0
9,"5) $500 - $750",608.14,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
12,"1) $0 - $100",44.32,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
6,"2) $100 - $200",130.37,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
3,"4) $350 - $500",403.94,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
11,"3) $200 - $350",234.91,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",192.24,1,0,"Rural",1,"Phone","Womens E-Mail",0,0,0
1,"5) $500 - $750",543.83,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
5,"2) $100 - $200",125.6,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
5,"5) $500 - $750",564.59,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0
5,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
12,"4) $350 - $500",415.01,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
1,"6) $750 - $1,000",767.67,0,1,"Urban",1,"Multichannel","Womens E-Mail",0,0,0
3,"3) $200 - $350",327.59,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
10,"1) $0 - $100",58.83,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
6,"4) $350 - $500",370.19,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
7,"7) $1,000 +",1104.97,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
11,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
3,"3) $200 - $350",261.89,0,1,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
8,"1) $0 - $100",53.93,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0
4,"2) $100 - $200",181.08,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0
3,"2) $100 - $200",124.88,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",51.88,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",278.38,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
4,"5) $500 - $750",561.44,0,1,"Rural",1,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",342.73,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
12,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
12,"2) $100 - $200",176.59,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
10,"3) $200 - $350",261.43,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
5,"1) $0 - $100",69.82,0,1,"Urban",0,"Phone","Womens E-Mail",1,0,0
8,"1) $0 - $100",47.03,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
1,"3) $200 - $350",267.07,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
5,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
8,"1) $0 - $100",31.2,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
1,"3) $200 - $350",213.79,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
11,"2) $100 - $200",131.48,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",67.19,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
8,"2) $100 - $200",153.93,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
4,"3) $200 - $350",259.29,1,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0
7,"2) $100 - $200",123.27,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",50.23,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0
12,"2) $100 - $200",147.26,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
6,"1) $0 - $100",72.52,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
5,"2) $100 - $200",128.07,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
6,"1) $0 - $100",42.35,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
9,"3) $200 - $350",272.84,1,0,"Rural",0,"Phone","Womens E-Mail",0,0,0
1,"4) $350 - $500",357.83,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",93.03,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
9,"3) $200 - $350",273.14,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0
12,"1) $0 - $100",62.51,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
1,"7) $1,000 +",1400.87,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,1,47.98
4,"2) $100 - $200",183.95,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
2,"5) $500 - $750",667.66,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0
3,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
8,"5) $500 - $750",593.59,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"4) $350 - $500",489.22,1,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
2,"5) $500 - $750",580.76,0,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0
10,"3) $200 - $350",271.95,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0
2,"2) $100 - $200",119.42,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
5,"2) $100 - $200",148.06,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
5,"1) $0 - $100",92.8,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
1,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0
10,"1) $0 - $100",94.39,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
11,"3) $200 - $350",236.55,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
12,"1) $0 - $100",66.98,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
9,"1) $0 - $100",63.36,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
8,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"2) $100 - $200",105.28,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0
10,"2) $100 - $200",128.15,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
6,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",211.82,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
4,"2) $100 - $200",194.04,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
10,"3) $200 - $350",215.11,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0
10,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
5,"4) $350 - $500",414.24,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
6,"6) $750 - $1,000",947.71,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0
8,"1) $0 - $100",94.3,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
6,"3) $200 - $350",220.86,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
10,"3) $200 - $350",223.05,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
5,"2) $100 - $200",146.04,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
10,"1) $0 - $100",78.62,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
7,"2) $100 - $200",118.62,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0
6,"1) $0 - $100",33.47,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
6,"1) $0 - $100",73.56,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"1) $0 - $100",54.44,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",32.96,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0
1,"6) $750 - $1,000",761.28,0,1,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
2,"2) $100 - $200",112.92,0,1,"Rural",0,"Web","Womens E-Mail",0,0,0
3,"2) $100 - $200",190.51,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",81.74,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0
2,"2) $100 - $200",104.05,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"2) $100 - $200",196.11,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
1,"2) $100 - $200",127.77,1,0,"Rural",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"4) $350 - $500",455.86,0,1,"Surburban",0,"Web","Womens E-Mail",1,0,0
1,"7) $1,000 +",1013.36,1,1,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
5,"1) $0 - $100",98.24,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"2) $100 - $200",126.01,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
5,"2) $100 - $200",194.27,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
6,"1) $0 - $100",45.35,1,0,"Surburban",0,"Phone","Mens E-Mail",1,1,29.99
6,"3) $200 - $350",230.91,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
11,"4) $350 - $500",418.89,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0
3,"2) $100 - $200",188.51,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
7,"1) $0 - $100",60.73,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
9,"5) $500 - $750",653.53,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
9,"3) $200 - $350",247.4,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0
9,"1) $0 - $100",98.04,1,0,"Rural",0,"Phone","Womens E-Mail",1,0,0
8,"4) $350 - $500",386.19,1,1,"Urban",1,"Web","Womens E-Mail",0,0,0
6,"2) $100 - $200",142.69,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
6,"5) $500 - $750",643.62,1,1,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
3,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",31.71,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0
7,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
6,"3) $200 - $350",271.47,0,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0
3,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
1,"1) $0 - $100",69.1,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
1,"1) $0 - $100",67.59,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
8,"2) $100 - $200",194.08,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0
3,"2) $100 - $200",156.3,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
5,"5) $500 - $750",523.04,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
4,"1) $0 - $100",77.12,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
9,"3) $200 - $350",261.35,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0
3,"5) $500 - $750",553.88,0,1,"Surburban",1,"Phone","Womens E-Mail",1,1,164.99
1,"6) $750 - $1,000",974.48,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
4,"3) $200 - $350",240.38,0,1,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
2,"3) $200 - $350",205.15,0,1,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
4,"2) $100 - $200",188.57,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
6,"1) $0 - $100",65.4,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
9,"2) $100 - $200",101.21,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
2,"3) $200 - $350",324.58,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0
3,"1) $0 - $100",33.05,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
2,"3) $200 - $350",271.4,1,0,"Urban",0,"Web","Womens E-Mail",1,0,0
2,"6) $750 - $1,000",846.07,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0
3,"1) $0 - $100",34.52,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0
8,"2) $100 - $200",169.37,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0
8,"5) $500 - $750",536.57,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
12,"4) $350 - $500",478.47,1,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0
10,"4) $350 - $500",424.88,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0
9,"1) $0 - $100",93.51,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0
9,"4) $350 - $500",435.2,0,1,"Urban",0,"Multichannel","Womens E-Mail",1,0,0
5,"1) $0 - $100",51.61,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0
3,"3) $200 - $350",203.78,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
8,"2) $100 - $200",169.01,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"2) $100 - $200",124.08,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
12,"2) $100 - $200",169.46,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0
1,"3) $200 - $350",335.55,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
2,"2) $100 - $200",162.25,0,1,"Rural",0,"Phone","Womens E-Mail",1,0,0
5,"1) $0 - $100",39.13,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",95.08,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0
1,"2) $100 - $200",169.29,1,0,"Urban",0,"Web","Womens E-Mail",1,0,0
8,"3) $200 - $350",247.6,1,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0
5,"1) $0 - $100",33.61,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
9,"1) $0 - $100",88.86,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
6,"5) $500 - $750",658.07,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
11,"1) $0 - $100",93.87,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
4,"2) $100 - $200",194.6,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
4,"5) $500 - $750",602.29,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
5,"3) $200 - $350",288.85,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0
11,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
1,"2) $100 - $200",122.89,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
7,"5) $500 - $750",577.29,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",63.4,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
10,"3) $200 - $350",207.8,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
6,"1) $0 - $100",94.76,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
8,"3) $200 - $350",235.96,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
7,"1) $0 - $100",47.78,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
9,"3) $200 - $350",260.76,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
1,"2) $100 - $200",124.77,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
7,"1) $0 - $100",34.96,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
2,"5) $500 - $750",608.69,1,0,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
4,"3) $200 - $350",317.9,1,1,"Rural",0,"Web","Mens E-Mail",0,0,0
1,"2) $100 - $200",185.68,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
2,"2) $100 - $200",179.42,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
7,"2) $100 - $200",180.59,1,0,"Urban",1,"Phone","Mens E-Mail",1,1,230.91
9,"1) $0 - $100",45.56,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0
1,"6) $750 - $1,000",847.16,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0
10,"1) $0 - $100",43.89,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
2,"5) $500 - $750",633.86,1,1,"Urban",1,"Phone","Womens E-Mail",1,1,29.99
1,"7) $1,000 +",1805.02,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
12,"1) $0 - $100",45.09,0,1,"Rural",0,"Phone","Womens E-Mail",0,0,0
1,"6) $750 - $1,000",782.07,1,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
2,"2) $100 - $200",133.37,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"2) $100 - $200",176.43,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
11,"1) $0 - $100",72.66,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
4,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
3,"1) $0 - $100",77.36,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
2,"1) $0 - $100",98.87,1,0,"Rural",1,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","Womens E-Mail",1,0,0
4,"3) $200 - $350",333.36,0,1,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
3,"2) $100 - $200",187.32,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
1,"2) $100 - $200",106.84,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
3,"6) $750 - $1,000",799.28,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,1,110.71
6,"5) $500 - $750",743.24,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"6) $750 - $1,000",896.24,1,0,"Urban",1,"Multichannel","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
4,"2) $100 - $200",149.92,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
7,"4) $350 - $500",468.09,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0
4,"5) $500 - $750",579.3,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",36.73,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
11,"2) $100 - $200",176.07,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
1,"7) $1,000 +",1192.14,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
8,"1) $0 - $100",51.24,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",41.41,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
2,"2) $100 - $200",183.94,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
9,"3) $200 - $350",228.58,1,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
6,"1) $0 - $100",39.3,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
11,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
5,"3) $200 - $350",265.89,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",240.17,1,1,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
7,"1) $0 - $100",98.04,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
3,"2) $100 - $200",108.64,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
6,"6) $750 - $1,000",835.46,1,1,"Surburban",1,"Web","Womens E-Mail",1,0,0
2,"5) $500 - $750",581.84,1,0,"Rural",1,"Multichannel","Womens E-Mail",0,0,0
10,"2) $100 - $200",109.76,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
6,"2) $100 - $200",137.81,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
3,"2) $100 - $200",112.21,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
2,"2) $100 - $200",158.95,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",79.92,0,1,"Rural",0,"Phone","Womens E-Mail",0,0,0
9,"2) $100 - $200",155.19,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0
7,"3) $200 - $350",245.67,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
10,"2) $100 - $200",167.15,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
11,"2) $100 - $200",175.45,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
8,"1) $0 - $100",95.58,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
12,"1) $0 - $100",57.77,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
10,"1) $0 - $100",77.3,0,1,"Surburban",0,"Phone","Womens E-Mail",1,0,0
10,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
7,"3) $200 - $350",262.89,0,1,"Urban",0,"Multichannel","Womens E-Mail",0,0,0
12,"2) $100 - $200",187.15,1,0,"Urban",1,"Web","Womens E-Mail",1,0,0
4,"2) $100 - $200",120.24,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
1,"3) $200 - $350",297.09,1,0,"Surburban",0,"Web","Womens E-Mail",1,0,0
4,"4) $350 - $500",446.23,1,1,"Urban",0,"Web","Womens E-Mail",1,0,0
1,"5) $500 - $750",541.4,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
1,"5) $500 - $750",570.31,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
6,"4) $350 - $500",399.67,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0
