recency,history,zip_code,channel,segment,visit
1,73.53,Surburban,Phone,No E-Mail,0
6,309.04,Surburban,Web,Mens E-Mail,0
2,100.49,Surburban,Web,Womens E-Mail,0
10,93.12,Urban,Phone,No E-Mail,0
5,257.45,Urban,Multichannel,No E-Mail,0
10,282.34,Urban,Phone,No E-Mail,0
11,29.99,Rural,Web,Womens E-Mail,1
10,144.91,Rural,Phone,Mens E-Mail,0
7,202.19,Surburban,Web,Womens E-Mail,0
9,33.78,Urban,Web,Womens E-Mail,0
1,461.53,Surburban,Web,Womens E-Mail,1
6,38.52,Urban,Web,Womens E-Mail,0
10,363.98,Urban,Phone,Mens E-Mail,0
10,62.72,Surburban,Web,No E-Mail,0
3,153.52,Surburban,Web,No E-Mail,0
6,436.68,Urban,Multichannel,Mens E-Mail,1
1,130.79,Urban,Web,Mens E-Mail,0
7,69.35,Surburban,Web,Womens E-Mail,0
11,57.27,Surburban,Phone,Womens E-Mail,0
6,29.99,Rural,Phone,No E-Mail,0
6,42.92,Surburban,Phone,Mens E-Mail,0
5,216.01,Urban,Multichannel,Mens E-Mail,0
5,162.95,Urban,Phone,Womens E-Mail,0
11,265.08,Urban,Web,No E-Mail,0
9,36.34,Surburban,Phone,Mens E-Mail,1
8,243.1,Surburban,Phone,Mens E-Mail,1
8,301.39,Rural,Phone,Mens E-Mail,0
1,379.73,Surburban,Multichannel,Womens E-Mail,0
12,278.52,Urban,Web,Mens E-Mail,0
11,229.16,Urban,Phone,Womens E-Mail,1
10,142.19,Urban,Web,Womens E-Mail,0
8,42.62,Surburban,Phone,Mens E-Mail,0
11,29.99,Surburban,Web,Mens E-Mail,0
9,393.61,Rural,Multichannel,Mens E-Mail,0
2,926.7,Urban,Web,No E-Mail,0
1,72.55,Rural,Web,Mens E-Mail,0
11,141.26,Rural,Web,No E-Mail,0
3,189.78,Urban,Phone,No E-Mail,0
1,626.22,Surburban,Multichannel,Womens E-Mail,0
11,79.78,Urban,Web,No E-Mail,0
2,236.69,Rural,Web,No E-Mail,0
2,29.99,Surburban,Phone,Womens E-Mail,0
7,228.37,Urban,Multichannel,Womens E-Mail,0
4,35.09,Rural,Phone,Womens E-Mail,0
3,40.05,Rural,Phone,Mens E-Mail,0
4,29.99,Rural,Phone,No E-Mail,1
7,95.42,Surburban,Web,No E-Mail,0
4,104.98,Surburban,Web,No E-Mail,0
4,281.82,Urban,Multichannel,No E-Mail,0
5,131.16,Rural,Web,Mens E-Mail,0
9,247.66,Surburban,Multichannel,Mens E-Mail,0
3,707.55,Urban,Multichannel,Mens E-Mail,0
6,369.5,Urban,Multichannel,No E-Mail,0
7,127.43,Rural,Web,Mens E-Mail,0
11,73.48,Rural,Web,Mens E-Mail,0
3,484.66,Urban,Phone,Mens E-Mail,0
4,38.71,Urban,Web,Mens E-Mail,0
1,91.58,Urban,Phone,Mens E-Mail,0
7,272.57,Surburban,Web,No E-Mail,0
5,853.7,Surburban,Phone,Mens E-Mail,1
6,382.19,Urban,Phone,Mens E-Mail,0
10,220.04,Surburban,Web,No E-Mail,0
2,110.15,Surburban,Web,Womens E-Mail,0
8,50.61,Surburban,Phone,No E-Mail,0
5,220.46,Rural,Phone,No E-Mail,1
10,338.13,Rural,Web,Womens E-Mail,1
3,42.33,Surburban,Phone,Mens E-Mail,0
9,463.35,Urban,Phone,Womens E-Mail,0
1,985.7,Surburban,Multichannel,No E-Mail,0
11,272.96,Rural,Phone,Mens E-Mail,0
8,223.55,Rural,Phone,No E-Mail,0
10,278.69,Surburban,Web,Mens E-Mail,0
6,128.68,Surburban,Web,Womens E-Mail,0
3,127.94,Surburban,Phone,Womens E-Mail,0
10,91.67,Urban,Web,No E-Mail,0
6,339.64,Urban,Web,Womens E-Mail,0
9,137.48,Surburban,Web,Womens E-Mail,0
9,598.39,Rural,Multichannel,Womens E-Mail,0
2,281.53,Urban,Web,Womens E-Mail,1
2,91.5,Rural,Web,No E-Mail,0
5,66.23,Surburban,Web,Mens E-Mail,0
11,29.99,Surburban,Web,Womens E-Mail,0
10,155.48,Surburban,Phone,No E-Mail,0
10,35.26,Surburban,Web,No E-Mail,0
12,29.99,Surburban,Web,No E-Mail,0
5,85.16,Surburban,Web,Mens E-Mail,0
3,1619.37,Urban,Web,No E-Mail,1
6,171.7,Urban,Web,Mens E-Mail,0
7,96.08,Surburban,Phone,Womens E-Mail,0
3,29.99,Surburban,Phone,Mens E-Mail,0
9,82.24,Surburban,Web,Mens E-Mail,1
10,220.44,Rural,Web,Womens E-Mail,1
6,442.04,Urban,Multichannel,No E-Mail,0
10,104.85,Urban,Phone,Mens E-Mail,0
10,269.62,Surburban,Phone,Womens E-Mail,0
12,113.81,Surburban,Web,Womens E-Mail,0
6,297.56,Urban,Web,Womens E-Mail,0
4,29.99,Urban,Web,Mens E-Mail,0
12,121.93,Surburban,Phone,Mens E-Mail,0
6,181.09,Surburban,Phone,Womens E-Mail,0
3,107.43,Surburban,Phone,No E-Mail,0
9,261.83,Surburban,Phone,Mens E-Mail,0
6,350.88,Surburban,Phone,Mens E-Mail,0
4,82.98,Urban,Phone,No E-Mail,0
1,143.69,Rural,Phone,No E-Mail,0
2,185.85,Surburban,Web,Womens E-Mail,0
11,294.84,Urban,Multichannel,Mens E-Mail,0
1,443.35,Rural,Phone,No E-Mail,0
10,104.04,Urban,Web,Mens E-Mail,0
2,74.93,Surburban,Web,Womens E-Mail,0
8,228.63,Rural,Phone,No E-Mail,0
10,29.99,Urban,Web,No E-Mail,0
5,405.21,Urban,Multichannel,Mens E-Mail,1
2,813.86,Surburban,Phone,No E-Mail,0
10,58.86,Urban,Web,Womens E-Mail,0
10,121.92,Urban,Web,Mens E-Mail,0
5,120,Urban,Web,Womens E-Mail,0
7,392.42,Rural,Multichannel,Mens E-Mail,0
4,294.11,Urban,Web,Womens E-Mail,0
11,73.76,Surburban,Web,Mens E-Mail,1
10,447.87,Surburban,Web,Womens E-Mail,0
2,474.46,Surburban,Multichannel,No E-Mail,1
9,274.8,Urban,Web,Mens E-Mail,0
1,798.19,Rural,Phone,Womens E-Mail,0
11,46.75,Surburban,Web,No E-Mail,1
2,329.05,Surburban,Web,No E-Mail,0
1,435.32,Urban,Phone,No E-Mail,0
2,739.01,Surburban,Web,No E-Mail,0
3,313.74,Surburban,Web,Womens E-Mail,0
9,29.99,Surburban,Phone,Mens E-Mail,0
1,407.2,Urban,Multichannel,No E-Mail,0
4,152.36,Urban,Web,Womens E-Mail,0
2,381.3,Surburban,Phone,No E-Mail,0
4,76.83,Urban,Phone,Womens E-Mail,0
10,600.02,Urban,Multichannel,Womens E-Mail,0
5,80.79,Surburban,Phone,No E-Mail,0
1,519.9,Urban,Multichannel,No E-Mail,1
7,364.32,Rural,Phone,Mens E-Mail,1
5,179.14,Urban,Phone,Womens E-Mail,0
2,45.98,Surburban,Web,No E-Mail,1
12,167.3,Urban,Phone,No E-Mail,0
12,66.93,Surburban,Web,Mens E-Mail,0
6,175.1,Rural,Phone,Womens E-Mail,0
8,29.99,Surburban,Phone,No E-Mail,0
6,40.13,Urban,Web,No E-Mail,0
6,339.67,Urban,Phone,Womens E-Mail,0
3,72.79,Urban,Phone,No E-Mail,0
2,717.55,Surburban,Multichannel,No E-Mail,0
6,29.99,Surburban,Phone,Mens E-Mail,0
2,439.59,Urban,Web,No E-Mail,0
9,49.46,Urban,Phone,Womens E-Mail,0
10,130.95,Surburban,Web,Mens E-Mail,0
11,111.73,Rural,Web,Mens E-Mail,0
12,35.37,Surburban,Web,Mens E-Mail,0
12,222.5,Surburban,Phone,Mens E-Mail,0
5,29.99,Surburban,Web,No E-Mail,0
7,95.39,Surburban,Web,No E-Mail,0
11,177.63,Urban,Phone,Womens E-Mail,0
3,235.95,Surburban,Phone,Mens E-Mail,0
10,417.27,Urban,Multichannel,No E-Mail,0
9,213.98,Rural,Phone,Mens E-Mail,0
8,158.05,Urban,Web,Womens E-Mail,0
1,29.99,Urban,Web,Womens E-Mail,0
10,190.29,Surburban,Web,Mens E-Mail,0
12,217.12,Surburban,Phone,No E-Mail,0
9,608.23,Surburban,Web,No E-Mail,0
2,42.37,Surburban,Phone,No E-Mail,0
7,62.01,Surburban,Web,No E-Mail,0
8,480.37,Urban,Multichannel,Mens E-Mail,0
6,29.99,Urban,Web,Womens E-Mail,0
5,265.55,Surburban,Phone,No E-Mail,1
2,1265.4,Urban,Multichannel,Mens E-Mail,0
6,238.39,Surburban,Phone,Womens E-Mail,0
4,167.62,Surburban,Phone,Mens E-Mail,1
1,285.63,Urban,Phone,No E-Mail,0
9,64.82,Surburban,Web,Womens E-Mail,0
2,29.99,Urban,Web,No E-Mail,1
8,143.52,Urban,Phone,No E-Mail,0
2,104.88,Surburban,Phone,Womens E-Mail,0
3,370.76,Surburban,Web,Womens E-Mail,0
3,469.5,Surburban,Phone,Mens E-Mail,0
7,262.35,Urban,Phone,Womens E-Mail,0
10,93.54,Urban,Web,Mens E-Mail,0
12,29.99,Urban,Phone,No E-Mail,0
2,562.21,Surburban,Multichannel,No E-Mail,0
12,117.6,Urban,Web,No E-Mail,0
7,244.31,Rural,Phone,No E-Mail,0
3,293.93,Surburban,Multichannel,Mens E-Mail,0
1,1120.45,Urban,Multichannel,No E-Mail,0
4,604.01,Urban,Multichannel,Womens E-Mail,0
4,38.83,Urban,Web,Womens E-Mail,0
3,130.38,Surburban,Web,Womens E-Mail,0
4,29.99,Rural,Web,No E-Mail,1
2,93.34,Urban,Phone,Mens E-Mail,0
5,168.93,Urban,Phone,No E-Mail,0
1,210.07,Urban,Web,Mens E-Mail,0
11,141.74,Surburban,Phone,No E-Mail,0
1,194.64,Urban,Phone,No E-Mail,0
1,115.55,Rural,Phone,No E-Mail,0
2,510.86,Urban,Phone,Mens E-Mail,0
1,789.07,Surburban,Web,No E-Mail,0
10,68.37,Urban,Web,No E-Mail,1
1,101.06,Urban,Web,Womens E-Mail,0
6,204.37,Urban,Phone,Womens E-Mail,0
10,61.33,Urban,Web,Mens E-Mail,0
4,657.31,Urban,Multichannel,Mens E-Mail,0
1,816.86,Surburban,Web,No E-Mail,1
4,428.48,Surburban,Phone,Mens E-Mail,0
2,830.48,Surburban,Web,Womens E-Mail,0
5,302.48,Surburban,Phone,Womens E-Mail,0
10,299.97,Urban,Web,Mens E-Mail,1
2,147.92,Surburban,Phone,Mens E-Mail,0
9,29.99,Surburban,Web,No E-Mail,0
10,153.65,Urban,Web,No E-Mail,0
9,45.85,Urban,Web,No E-Mail,0
4,124.05,Rural,Web,Mens E-Mail,1
7,142.71,Urban,Phone,No E-Mail,0
6,172.66,Urban,Phone,No E-Mail,0
5,63.72,Surburban,Phone,Womens E-Mail,1
12,37.05,Urban,Phone,Mens E-Mail,0
10,178.97,Surburban,Web,Womens E-Mail,0
11,97.87,Rural,Phone,Mens E-Mail,0
3,183.71,Urban,Web,Mens E-Mail,1
2,555.41,Urban,Multichannel,Mens E-Mail,1
10,29.99,Urban,Phone,Womens E-Mail,0
3,347.54,Surburban,Multichannel,Mens E-Mail,1
5,192.97,Rural,Web,Womens E-Mail,0
2,282.78,Urban,Phone,No E-Mail,0
2,412.58,Surburban,Multichannel,No E-Mail,0
7,129.57,Urban,Phone,Womens E-Mail,0
9,29.99,Surburban,Web,No E-Mail,0
7,29.99,Rural,Web,Womens E-Mail,0
1,30.82,Surburban,Phone,Womens E-Mail,0
2,69.17,Urban,Web,Mens E-Mail,1
10,42.77,Urban,Phone,Mens E-Mail,0
3,29.99,Surburban,Phone,Mens E-Mail,0
2,1012.9,Rural,Multichannel,No E-Mail,1
9,29.99,Urban,Phone,Mens E-Mail,0
4,110.92,Urban,Phone,Mens E-Mail,0
1,823.06,Urban,Multichannel,Mens E-Mail,0
3,884.14,Rural,Multichannel,Mens E-Mail,1
10,67.3,Urban,Web,Womens E-Mail,1
1,543.04,Urban,Phone,No E-Mail,0
1,322.45,Urban,Web,Womens E-Mail,0
10,125.64,Surburban,Phone,Womens E-Mail,0
6,42.22,Surburban,Phone,No E-Mail,0
8,226.67,Rural,Web,Womens E-Mail,1
1,290.21,Surburban,Phone,Mens E-Mail,0
6,111.7,Surburban,Phone,No E-Mail,0
12,882.78,Surburban,Multichannel,Womens E-Mail,0
2,29.99,Surburban,Phone,Mens E-Mail,0
3,32.77,Surburban,Web,No E-Mail,0
1,251.9,Urban,Phone,No E-Mail,1
4,928.98,Surburban,Multichannel,Mens E-Mail,0
9,80.11,Surburban,Phone,Womens E-Mail,0
6,64.34,Urban,Web,Womens E-Mail,1
6,134.85,Surburban,Web,Womens E-Mail,1
11,93.59,Surburban,Web,Womens E-Mail,1
4,29.99,Surburban,Web,Mens E-Mail,0
10,91.58,Surburban,Web,No E-Mail,0
7,69.19,Surburban,Web,Womens E-Mail,0
4,69.34,Urban,Web,Mens E-Mail,0
3,126.2,Surburban,Phone,Womens E-Mail,0
3,125.33,Surburban,Phone,Womens E-Mail,0
5,29.99,Rural,Phone,Womens E-Mail,1
3,221.57,Surburban,Web,No E-Mail,1
1,142.42,Urban,Phone,Mens E-Mail,0
12,29.99,Urban,Web,Womens E-Mail,0
5,110.35,Rural,Phone,No E-Mail,0
6,76.72,Urban,Web,Mens E-Mail,0
3,423.63,Surburban,Multichannel,No E-Mail,0
4,56.37,Urban,Phone,Mens E-Mail,0
2,74.51,Surburban,Phone,Womens E-Mail,0
7,172.41,Urban,Phone,Womens E-Mail,0
3,610.44,Urban,Multichannel,No E-Mail,0
1,112.41,Urban,Phone,No E-Mail,0
3,1707.68,Surburban,Phone,No E-Mail,0
8,52.57,Urban,Phone,Womens E-Mail,0
2,292.47,Surburban,Web,Mens E-Mail,0
7,72.85,Urban,Web,No E-Mail,0
9,29.99,Urban,Phone,No E-Mail,0
2,29.99,Urban,Phone,Mens E-Mail,0
1,145.09,Surburban,Phone,No E-Mail,0
2,549.34,Surburban,Web,No E-Mail,0
10,65.15,Surburban,Web,No E-Mail,0
9,691.64,Urban,Web,Mens E-Mail,0
2,112.11,Urban,Web,Womens E-Mail,0
2,115.6,Rural,Phone,Womens E-Mail,0
6,497.66,Surburban,Phone,Mens E-Mail,0
3,31.04,Rural,Phone,No E-Mail,0
4,67.53,Urban,Phone,Mens E-Mail,0
1,29.99,Surburban,Web,Womens E-Mail,0
6,36.44,Surburban,Phone,Womens E-Mail,1
4,986.32,Urban,Web,No E-Mail,0
2,71.8,Urban,Phone,Womens E-Mail,0
5,430.33,Urban,Web,Womens E-Mail,1
4,175.7,Surburban,Phone,Womens E-Mail,1
8,281.94,Surburban,Multichannel,Womens E-Mail,0
11,126.02,Rural,Phone,Womens E-Mail,0
4,400.13,Rural,Multichannel,No E-Mail,1
8,42.82,Urban,Web,No E-Mail,0
1,928.37,Urban,Multichannel,No E-Mail,0
3,447.04,Surburban,Web,Womens E-Mail,1
7,313.37,Surburban,Phone,No E-Mail,0
4,29.99,Surburban,Phone,Womens E-Mail,0
2,136.91,Urban,Phone,Mens E-Mail,0
10,29.99,Rural,Phone,Womens E-Mail,0
3,311.25,Surburban,Web,Mens E-Mail,0
7,29.99,Surburban,Web,Womens E-Mail,0
3,354.07,Surburban,Web,No E-Mail,1
2,93.11,Urban,Phone,Womens E-Mail,0
5,201.01,Urban,Multichannel,Womens E-Mail,0
3,279.83,Surburban,Phone,No E-Mail,0
11,128.86,Urban,Web,Mens E-Mail,0
10,438.73,Urban,Phone,Mens E-Mail,1
7,55.77,Surburban,Phone,Womens E-Mail,1
4,155.27,Rural,Phone,Womens E-Mail,0
12,517.59,Rural,Phone,Womens E-Mail,0
1,29.99,Rural,Phone,No E-Mail,0
6,488.96,Rural,Web,Mens E-Mail,0
9,119.78,Surburban,Phone,Mens E-Mail,0
11,29.99,Rural,Phone,Mens E-Mail,0
5,55.87,Surburban,Phone,Womens E-Mail,1
3,255.56,Urban,Multichannel,Mens E-Mail,0
5,91.18,Urban,Web,Mens E-Mail,0
2,425.79,Surburban,Multichannel,No E-Mail,1
4,760.94,Surburban,Multichannel,No E-Mail,0
2,992.04,Surburban,Phone,No E-Mail,0
4,535.4,Rural,Multichannel,Mens E-Mail,1
5,29.99,Urban,Web,No E-Mail,0
11,350.5,Urban,Multichannel,Mens E-Mail,0
11,82.66,Urban,Phone,No E-Mail,0
5,354.17,Urban,Phone,No E-Mail,0
6,545.89,Urban,Web,Mens E-Mail,0
2,29.99,Rural,Web,Mens E-Mail,0
1,474.13,Urban,Phone,Mens E-Mail,0
10,29.99,Rural,Phone,No E-Mail,0
2,32.37,Surburban,Web,Mens E-Mail,0
3,1372.66,Surburban,Phone,No E-Mail,0
4,936.06,Surburban,Web,Womens E-Mail,0
5,42.75,Surburban,Phone,Mens E-Mail,0
9,310.87,Surburban,Phone,Womens E-Mail,1
1,298.79,Urban,Phone,Mens E-Mail,0
4,230.23,Urban,Phone,No E-Mail,1
6,1039.2,Urban,Web,Womens E-Mail,1
9,159.79,Urban,Phone,Womens E-Mail,0
4,29.99,Surburban,Phone,Mens E-Mail,1
1,29.99,Surburban,Web,Womens E-Mail,0
4,260.8,Rural,Phone,Womens E-Mail,0
1,245.09,Rural,Web,Mens E-Mail,0
11,122.94,Surburban,Web,Womens E-Mail,0
1,954.97,Surburban,Multichannel,No E-Mail,0
12,29.99,Urban,Web,Womens E-Mail,0
2,82.97,Surburban,Phone,Womens E-Mail,0
1,29.99,Rural,Phone,Womens E-Mail,1
7,118.51,Surburban,Phone,Womens E-Mail,0
11,511.39,Urban,Phone,No E-Mail,0
3,57.53,Surburban,Phone,Mens E-Mail,0
7,74.3,Urban,Web,Mens E-Mail,0
7,134.66,Surburban,Phone,No E-Mail,0
3,581.87,Surburban,Phone,Womens E-Mail,0
6,29.99,Surburban,Web,Mens E-Mail,0
5,281.09,Rural,Phone,No E-Mail,0
6,62.62,Surburban,Web,Mens E-Mail,0
4,32.97,Surburban,Web,Mens E-Mail,1
5,224.51,Surburban,Phone,Womens E-Mail,0
12,29.99,Urban,Web,No E-Mail,0
1,80.53,Surburban,Web,No E-Mail,0
1,229.22,Urban,Multichannel,No E-Mail,0
1,1250.43,Surburban,Web,Womens E-Mail,1
2,183.74,Surburban,Phone,Mens E-Mail,0
1,139.5,Surburban,Web,No E-Mail,0
4,791.31,Urban,Phone,Womens E-Mail,1
4,1185.62,Urban,Web,Mens E-Mail,1
4,29.99,Urban,Phone,No E-Mail,0
7,200.9,Urban,Web,No E-Mail,0
4,297.08,Surburban,Web,No E-Mail,0
10,29.99,Urban,Web,No E-Mail,0
9,359.56,Surburban,Web,Womens E-Mail,0
8,193.31,Surburban,Web,Womens E-Mail,0
6,218.76,Urban,Phone,Mens E-Mail,0
1,498.38,Surburban,Web,No E-Mail,1
1,399.05,Urban,Multichannel,No E-Mail,0
7,625.62,Surburban,Phone,Womens E-Mail,0
1,106.24,Urban,Phone,Mens E-Mail,0
7,170.42,Surburban,Phone,Womens E-Mail,0
10,57.98,Surburban,Phone,Mens E-Mail,0
7,271.72,Urban,Phone,Womens E-Mail,0
11,564.89,Urban,Multichannel,Womens E-Mail,0
2,88.4,Urban,Phone,No E-Mail,0
2,149.66,Surburban,Web,No E-Mail,0
11,281.04,Surburban,Multichannel,Mens E-Mail,0
5,685.45,Urban,Web,Mens E-Mail,1
1,442.91,Urban,Web,No E-Mail,0
2,296.63,Urban,Phone,Womens E-Mail,0
6,94.85,Surburban,Web,No E-Mail,0
5,853.14,Surburban,Web,No E-Mail,0
9,55.69,Rural,Phone,No E-Mail,0
5,299.16,Urban,Phone,Womens E-Mail,0
1,357.86,Surburban,Web,Womens E-Mail,0
2,49.29,Surburban,Phone,Womens E-Mail,1
1,33.23,Rural,Web,Mens E-Mail,0
3,469.12,Surburban,Multichannel,Womens E-Mail,1
1,505.92,Surburban,Multichannel,Womens E-Mail,0
4,29.99,Urban,Phone,No E-Mail,0
11,113.24,Urban,Phone,Womens E-Mail,0
4,70.22,Urban,Phone,No E-Mail,0
10,29.99,Urban,Web,Womens E-Mail,0
2,334.19,Surburban,Phone,Mens E-Mail,1
5,530.22,Surburban,Phone,Mens E-Mail,0
6,92.01,Surburban,Web,No E-Mail,0
1,1265.75,Rural,Phone,No E-Mail,0
1,532.89,Surburban,Multichannel,Mens E-Mail,0
9,149.63,Surburban,Web,No E-Mail,0
7,502.01,Surburban,Multichannel,Womens E-Mail,1
11,272.32,Surburban,Phone,Mens E-Mail,0
5,29.99,Surburban,Web,Womens E-Mail,0
11,157.5,Urban,Web,Womens E-Mail,0
5,417.73,Surburban,Web,Womens E-Mail,1
8,292.63,Surburban,Web,Mens E-Mail,0
7,392.07,Urban,Phone,Womens E-Mail,1
1,169.95,Surburban,Web,Mens E-Mail,1
4,126.94,Surburban,Phone,Womens E-Mail,1
7,29.99,Rural,Web,Womens E-Mail,1
8,738.51,Urban,Web,Womens E-Mail,0
11,197.08,Surburban,Phone,No E-Mail,1
2,298.9,Surburban,Multichannel,Womens E-Mail,0
10,268.37,Surburban,Web,Womens E-Mail,0
10,184.02,Urban,Web,Mens E-Mail,0
11,220.21,Urban,Web,Mens E-Mail,0
8,135.72,Surburban,Phone,Womens E-Mail,0
6,257.54,Urban,Phone,No E-Mail,1
12,81.33,Rural,Web,No E-Mail,0
12,89.18,Surburban,Phone,Womens E-Mail,0
1,881.74,Surburban,Web,Mens E-Mail,0
1,303.49,Urban,Phone,Mens E-Mail,0
1,646.28,Urban,Multichannel,Mens E-Mail,0
1,516.54,Surburban,Multichannel,No E-Mail,0
5,60.41,Surburban,Phone,Womens E-Mail,0
5,92.5,Surburban,Phone,Womens E-Mail,0
12,201.82,Rural,Web,Womens E-Mail,1
2,284.99,Urban,Web,Mens E-Mail,0
2,79.65,Surburban,Web,No E-Mail,0
7,191.69,Rural,Web,No E-Mail,1
10,242.15,Urban,Web,Womens E-Mail,0
7,77.52,Surburban,Web,Womens E-Mail,0
1,87.02,Rural,Web,No E-Mail,0
2,130.34,Surburban,Web,Womens E-Mail,0
2,39.01,Surburban,Web,No E-Mail,1
2,449.92,Urban,Multichannel,Mens E-Mail,0
6,157.19,Surburban,Web,Mens E-Mail,0
6,361.83,Urban,Phone,Womens E-Mail,1
4,179.24,Surburban,Phone,Mens E-Mail,0
4,65.79,Urban,Phone,Womens E-Mail,0
5,49.88,Surburban,Phone,No E-Mail,0
10,462.83,Rural,Multichannel,Mens E-Mail,0
2,420.24,Rural,Phone,Womens E-Mail,0
2,145.01,Surburban,Phone,No E-Mail,0
5,51.12,Urban,Web,Womens E-Mail,0
3,447.06,Urban,Phone,Mens E-Mail,1
9,102.67,Surburban,Web,No E-Mail,0
12,346.66,Urban,Phone,Womens E-Mail,0
11,29.99,Surburban,Web,Womens E-Mail,0
7,76.06,Surburban,Phone,Mens E-Mail,0
5,29.99,Urban,Web,Womens E-Mail,0
2,255.71,Surburban,Web,Womens E-Mail,0
3,316.01,Surburban,Web,No E-Mail,0
2,115.63,Surburban,Web,No E-Mail,0
1,433.58,Urban,Phone,Mens E-Mail,0
1,389.98,Surburban,Multichannel,Mens E-Mail,0
3,156.96,Surburban,Phone,Womens E-Mail,0
3,133.62,Surburban,Web,Womens E-Mail,0
4,256.16,Surburban,Web,Womens E-Mail,0
6,259.56,Surburban,Web,No E-Mail,0
8,29.99,Surburban,Web,Mens E-Mail,0
2,394.86,Urban,Web,Mens E-Mail,0
2,329.7,Urban,Phone,Mens E-Mail,0
2,114.43,Surburban,Phone,Womens E-Mail,0
11,299.56,Surburban,Phone,No E-Mail,0
1,43.53,Surburban,Phone,Womens E-Mail,0
5,142.32,Surburban,Web,Mens E-Mail,1
4,520,Rural,Web,No E-Mail,0
11,325.07,Surburban,Phone,Mens E-Mail,0
7,29.99,Surburban,Phone,Mens E-Mail,0
9,488.7,Surburban,Multichannel,No E-Mail,0
6,141.27,Rural,Web,Mens E-Mail,0
8,220.28,Surburban,Web,Mens E-Mail,1
10,403.95,Surburban,Phone,Womens E-Mail,0
8,141.33,Urban,Web,Mens E-Mail,0
4,126.49,Rural,Phone,Womens E-Mail,0
4,173.95,Urban,Phone,No E-Mail,0
2,41.85,Rural,Web,Mens E-Mail,0
7,273.71,Surburban,Multichannel,Womens E-Mail,0
1,29.99,Rural,Phone,Womens E-Mail,0
5,46.45,Urban,Web,Mens E-Mail,0
10,227.6,Urban,Phone,Womens E-Mail,0
3,692.77,Rural,Multichannel,No E-Mail,0
11,32.18,Urban,Web,Mens E-Mail,0
4,880.89,Surburban,Multichannel,Mens E-Mail,0
10,288.9,Surburban,Web,Mens E-Mail,0
9,65.5,Rural,Web,Mens E-Mail,0
5,40.07,Urban,Phone,Mens E-Mail,0
11,29.99,Surburban,Web,Mens E-Mail,1
3,502.62,Surburban,Web,No E-Mail,0
10,139.3,Surburban,Phone,Mens E-Mail,0
7,173.9,Urban,Phone,Womens E-Mail,0
3,29.99,Rural,Phone,Womens E-Mail,0
1,435.09,Surburban,Phone,Womens E-Mail,0
7,290.51,Surburban,Phone,No E-Mail,1
4,121.82,Surburban,Phone,Womens E-Mail,0
2,94.27,Urban,Web,Mens E-Mail,0
10,113.44,Surburban,Phone,Womens E-Mail,0
7,308.4,Urban,Web,No E-Mail,0
7,29.99,Urban,Web,Womens E-Mail,1
2,147.31,Rural,Web,No E-Mail,0
12,488.6,Urban,Web,Mens E-Mail,0
10,79,Surburban,Web,No E-Mail,0
2,62.29,Surburban,Phone,Mens E-Mail,0
3,49.51,Surburban,Phone,Mens E-Mail,0
2,438.29,Urban,Multichannel,Mens E-Mail,1
2,666.27,Surburban,Multichannel,Womens E-Mail,0
2,535.64,Urban,Phone,Womens E-Mail,0
8,289.7,Surburban,Phone,No E-Mail,0
10,539.69,Surburban,Multichannel,Womens E-Mail,0
1,635.72,Surburban,Web,No E-Mail,1
3,451.99,Urban,Phone,Womens E-Mail,1
11,128.38,Surburban,Web,No E-Mail,0
8,29.99,Surburban,Web,Mens E-Mail,0
1,108.73,Surburban,Phone,Mens E-Mail,0
2,567.7,Urban,Phone,Mens E-Mail,0
10,38.44,Surburban,Web,Mens E-Mail,0
3,630.92,Surburban,Web,No E-Mail,0
10,97.26,Surburban,Phone,Womens E-Mail,0
4,360.73,Urban,Web,Mens E-Mail,0
11,92.06,Urban,Web,Womens E-Mail,0
2,569.84,Urban,Web,No E-Mail,0
3,51.04,Urban,Web,No E-Mail,0
3,437.68,Urban,Web,Womens E-Mail,0
3,175.32,Surburban,Web,Mens E-Mail,0
8,88.98,Rural,Web,Womens E-Mail,0
1,388.23,Surburban,Phone,Mens E-Mail,0
2,1044.45,Urban,Web,Mens E-Mail,0
7,208.08,Surburban,Phone,Mens E-Mail,0
3,332.13,Rural,Web,No E-Mail,1
12,414.56,Surburban,Web,No E-Mail,0
12,33.57,Surburban,Web,No E-Mail,0
9,243.73,Surburban,Web,Womens E-Mail,0
7,609.83,Urban,Multichannel,No E-Mail,0
7,29.99,Surburban,Phone,No E-Mail,0
5,131.62,Surburban,Web,No E-Mail,0
5,52.56,Rural,Web,Womens E-Mail,1
2,117.81,Urban,Phone,No E-Mail,0
1,66.65,Urban,Web,Womens E-Mail,0
5,66.7,Urban,Phone,Womens E-Mail,0
10,798.11,Surburban,Phone,Womens E-Mail,0
12,657.42,Rural,Web,Womens E-Mail,0
9,433.35,Surburban,Phone,Mens E-Mail,0
6,145.72,Surburban,Phone,No E-Mail,0
1,147.37,Surburban,Phone,Womens E-Mail,0
10,38.79,Urban,Web,No E-Mail,1
10,29.99,Surburban,Web,No E-Mail,0
7,29.99,Urban,Phone,No E-Mail,0
2,163.46,Surburban,Web,Womens E-Mail,1
1,578.25,Surburban,Web,Womens E-Mail,0
2,1039.02,Surburban,Multichannel,Womens E-Mail,1
8,56.54,Urban,Web,Mens E-Mail,0
10,123.41,Rural,Web,Mens E-Mail,0
