"cust_id","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","treatment","visit","conversion","spend"
19303,9,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19304,9,"3) $200 - $350",333.46,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19305,11,"3) $200 - $350",338.98,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
19306,9,"4) $350 - $500",388.85,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
19307,5,"3) $200 - $350",255.56,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
19308,6,"2) $100 - $200",147.39,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19309,2,"3) $200 - $350",267.34,1,0,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
19310,7,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19311,10,"2) $100 - $200",142.67,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
19313,1,"2) $100 - $200",169.83,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19314,9,"1) $0 - $100",41.81,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19315,2,"1) $0 - $100",79.74,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19316,10,"3) $200 - $350",268.61,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19317,2,"4) $350 - $500",369.76,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19318,11,"2) $100 - $200",100.96,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19319,5,"2) $100 - $200",146.96,0,1,"Rural",1,"Phone","Mens E-Mail",1,1,0,0
19321,4,"2) $100 - $200",134.41,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19322,7,"3) $200 - $350",206.21,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19323,8,"4) $350 - $500",481.03,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
19325,6,"4) $350 - $500",357.91,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
19326,3,"3) $200 - $350",287.52,1,0,"Urban",0,"Web","Mens E-Mail",1,1,0,0
19328,1,"4) $350 - $500",470.47,1,1,"Urban",0,"Multichannel","Mens E-Mail",1,1,0,0
19329,7,"1) $0 - $100",77.64,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
19330,2,"3) $200 - $350",211.38,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
19335,4,"4) $350 - $500",390.96,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19336,7,"5) $500 - $750",724.29,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
19337,10,"1) $0 - $100",75.23,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
19338,4,"2) $100 - $200",124.48,1,0,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
19339,5,"2) $100 - $200",117.54,0,1,"Rural",1,"Web","Mens E-Mail",1,1,0,0
19340,3,"7) $1,000 +",1310.4,1,1,"Rural",1,"Multichannel","Mens E-Mail",1,0,0,0
19341,2,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,1,0,0
19342,8,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
19343,6,"2) $100 - $200",155.45,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0
19344,3,"3) $200 - $350",272.11,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19345,5,"5) $500 - $750",612.02,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
19347,4,"3) $200 - $350",328.3,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
19348,11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19349,10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
19350,11,"3) $200 - $350",224.31,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19351,10,"4) $350 - $500",468.27,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
19353,12,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19355,3,"4) $350 - $500",457.63,1,1,"Urban",0,"Multichannel","No E-Mail",0,1,0,0
19356,4,"5) $500 - $750",539.84,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19357,4,"4) $350 - $500",394.14,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19359,3,"3) $200 - $350",217.6,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19361,3,"2) $100 - $200",183.12,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19362,10,"1) $0 - $100",71.37,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
19364,1,"3) $200 - $350",313.07,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19369,11,"4) $350 - $500",354.89,1,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19370,9,"2) $100 - $200",110.94,0,1,"Urban",0,"Web","No E-Mail",0,1,0,0
19371,1,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19372,9,"2) $100 - $200",154.13,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19373,6,"2) $100 - $200",176.79,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19374,11,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19377,10,"3) $200 - $350",254.76,1,0,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
19378,9,"1) $0 - $100",93.39,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19380,3,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19382,12,"5) $500 - $750",551.23,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
19383,10,"3) $200 - $350",296.97,1,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19384,9,"4) $350 - $500",363.4,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19385,6,"1) $0 - $100",38.92,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19386,9,"5) $500 - $750",649.68,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
19387,7,"1) $0 - $100",53.79,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
19388,8,"1) $0 - $100",36.09,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
19390,2,"2) $100 - $200",198.2,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19392,9,"1) $0 - $100",42.68,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19393,2,"2) $100 - $200",189.94,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19394,11,"4) $350 - $500",390.45,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19396,3,"6) $750 - $1,000",789.82,0,1,"Rural",1,"Multichannel","Mens E-Mail",1,1,0,0
19397,1,"1) $0 - $100",53.13,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19398,7,"1) $0 - $100",42.42,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19399,1,"1) $0 - $100",80.49,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
19400,1,"2) $100 - $200",196.91,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19401,3,"4) $350 - $500",400.88,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
19403,4,"3) $200 - $350",313.1,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
19404,1,"5) $500 - $750",577.78,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
19405,1,"5) $500 - $750",535.97,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19407,11,"2) $100 - $200",166.88,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19408,9,"5) $500 - $750",555.52,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19409,11,"2) $100 - $200",191.94,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19411,9,"2) $100 - $200",107.79,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19412,1,"6) $750 - $1,000",849.82,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
19414,2,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19415,10,"2) $100 - $200",192.93,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
19416,4,"2) $100 - $200",155.06,0,1,"Rural",0,"Web","Mens E-Mail",1,1,0,0
19417,1,"1) $0 - $100",30.19,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19418,8,"4) $350 - $500",365.34,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,0
19420,12,"2) $100 - $200",152.45,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
19421,1,"7) $1,000 +",1273.04,1,1,"Urban",1,"Multichannel","No E-Mail",0,1,0,0
19422,1,"3) $200 - $350",275.31,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19425,9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19426,1,"6) $750 - $1,000",990.78,1,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
19427,9,"1) $0 - $100",80.8,1,0,"Urban",1,"Web","No E-Mail",0,1,0,0
19428,6,"1) $0 - $100",64.96,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19429,5,"3) $200 - $350",294.06,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19430,5,"1) $0 - $100",39.02,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19431,9,"2) $100 - $200",123.39,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
19432,2,"1) $0 - $100",58.05,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19434,8,"1) $0 - $100",57.53,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
19435,4,"1) $0 - $100",93.94,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
19436,5,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19439,11,"2) $100 - $200",166.74,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
19440,6,"3) $200 - $350",309.53,1,1,"Urban",0,"Phone","No E-Mail",0,1,0,0
19441,9,"3) $200 - $350",244.03,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19442,3,"3) $200 - $350",342.02,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19443,8,"3) $200 - $350",279.03,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19444,4,"1) $0 - $100",80.21,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19445,3,"4) $350 - $500",425.4,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
19446,3,"5) $500 - $750",528,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
19447,11,"2) $100 - $200",151.21,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
19449,5,"1) $0 - $100",78.07,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
19450,11,"5) $500 - $750",630.97,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
19451,3,"3) $200 - $350",349.01,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19452,3,"3) $200 - $350",313.37,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
19453,4,"2) $100 - $200",104.49,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19454,1,"2) $100 - $200",144.61,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19455,9,"1) $0 - $100",55.89,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
19456,8,"4) $350 - $500",419.13,0,1,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
19457,11,"1) $0 - $100",76.17,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19458,9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
19459,9,"1) $0 - $100",86.89,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19461,5,"2) $100 - $200",183.13,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19463,10,"2) $100 - $200",188.34,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19465,3,"4) $350 - $500",461.14,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,1,0,0
19467,1,"1) $0 - $100",40.6,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19470,6,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
19471,4,"3) $200 - $350",316.68,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19472,1,"2) $100 - $200",153.51,1,0,"Urban",1,"Web","No E-Mail",0,1,0,0
19473,12,"2) $100 - $200",157.07,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
19474,1,"3) $200 - $350",283.07,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19477,10,"4) $350 - $500",497.78,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
19478,1,"5) $500 - $750",690.27,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19480,11,"3) $200 - $350",262.17,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19481,8,"2) $100 - $200",140.89,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19482,12,"3) $200 - $350",286.35,1,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19485,12,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19487,2,"4) $350 - $500",488.98,1,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19489,3,"3) $200 - $350",290.11,1,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19490,4,"4) $350 - $500",419.59,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
19491,3,"3) $200 - $350",210.98,1,1,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
19492,2,"5) $500 - $750",607.79,1,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19493,3,"5) $500 - $750",627.82,1,0,"Urban",1,"Multichannel","No E-Mail",0,1,0,0
19494,5,"5) $500 - $750",569.52,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19495,9,"3) $200 - $350",308.71,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19496,11,"1) $0 - $100",95.86,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19497,1,"6) $750 - $1,000",898.57,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19498,10,"3) $200 - $350",312.65,1,0,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
19499,7,"3) $200 - $350",227.02,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
19500,7,"1) $0 - $100",75.55,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
19503,5,"4) $350 - $500",434.28,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
19504,1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19505,2,"1) $0 - $100",43.23,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19506,4,"6) $750 - $1,000",914.72,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
19508,6,"4) $350 - $500",351.62,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19513,9,"1) $0 - $100",80.12,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
19514,12,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
19515,4,"2) $100 - $200",136.21,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19516,3,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19517,1,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
19518,4,"3) $200 - $350",342.38,1,0,"Urban",0,"Web","No E-Mail",0,1,0,0
19519,3,"5) $500 - $750",613.87,1,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19520,8,"3) $200 - $350",312.8,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19522,10,"1) $0 - $100",80.12,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19523,9,"1) $0 - $100",77.63,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
19524,3,"5) $500 - $750",538.5,1,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19525,10,"3) $200 - $350",221.24,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19526,9,"5) $500 - $750",535.49,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
19527,11,"1) $0 - $100",90.37,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
19528,8,"2) $100 - $200",119.66,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19529,12,"4) $350 - $500",465.21,1,0,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
19530,5,"3) $200 - $350",304.84,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
19531,2,"3) $200 - $350",333.13,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,1,0,0
19532,9,"2) $100 - $200",183.21,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
19534,10,"1) $0 - $100",68.63,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
19536,8,"1) $0 - $100",30.77,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
19537,2,"2) $100 - $200",157.9,1,0,"Urban",1,"Phone","Mens E-Mail",1,1,0,0
19540,4,"5) $500 - $750",643.28,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
19541,8,"5) $500 - $750",694.68,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
19542,4,"1) $0 - $100",38.68,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
19544,8,"2) $100 - $200",147.97,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
19546,1,"3) $200 - $350",290.15,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
19547,2,"2) $100 - $200",129.92,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
19548,3,"5) $500 - $750",549.3,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
19550,12,"1) $0 - $100",62.79,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
19551,6,"2) $100 - $200",117.68,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19553,1,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","No E-Mail",0,1,0,0
19554,1,"1) $0 - $100",88.43,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
19556,4,"3) $200 - $350",291.52,1,1,"Urban",1,"Phone","No E-Mail",0,1,0,0
19558,3,"4) $350 - $500",382.13,1,0,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
19560,2,"3) $200 - $350",224.33,1,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
19561,1,"2) $100 - $200",117.79,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
19563,1,"3) $200 - $350",260.1,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19564,1,"3) $200 - $350",308.57,1,0,"Urban",0,"Web","Mens E-Mail",1,1,1,66.76
19565,10,"1) $0 - $100",43.21,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19566,6,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
19567,5,"1) $0 - $100",92.16,1,0,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
19568,4,"5) $500 - $750",531.85,1,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19569,10,"3) $200 - $350",205.22,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19571,8,"3) $200 - $350",318.01,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19572,10,"1) $0 - $100",79.26,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
19573,2,"4) $350 - $500",444.2,0,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,0
19574,7,"2) $100 - $200",152.28,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
19575,6,"4) $350 - $500",354.95,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
19576,9,"1) $0 - $100",30.42,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
19577,3,"5) $500 - $750",588.57,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
19578,1,"2) $100 - $200",141.49,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
19579,8,"2) $100 - $200",190.65,0,1,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
19580,4,"5) $500 - $750",572.35,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
19581,2,"2) $100 - $200",139.47,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
19583,7,"4) $350 - $500",350.32,1,1,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
19584,3,"2) $100 - $200",196.37,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
19585,10,"2) $100 - $200",193.77,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19586,9,"2) $100 - $200",102.37,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19587,6,"4) $350 - $500",473.33,1,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
19588,9,"1) $0 - $100",39.56,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19589,10,"5) $500 - $750",576.44,1,1,"Urban",1,"Multichannel","No E-Mail",0,1,0,0
19590,4,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19591,5,"3) $200 - $350",326.87,1,1,"Surburban",1,"Web","No E-Mail",0,1,0,0
19593,5,"2) $100 - $200",182.72,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
19594,1,"5) $500 - $750",594.33,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
19595,9,"2) $100 - $200",181.34,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
19596,10,"1) $0 - $100",84.22,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
19598,3,"4) $350 - $500",372.12,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19599,9,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19600,2,"1) $0 - $100",43.17,0,1,"Urban",1,"Web","Mens E-Mail",1,1,0,0
19601,9,"3) $200 - $350",222.69,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
19602,3,"3) $200 - $350",249.2,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
19603,10,"1) $0 - $100",92.29,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
19604,6,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
19605,6,"4) $350 - $500",417.86,1,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19606,8,"5) $500 - $750",537.45,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19608,10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
19609,2,"4) $350 - $500",472.94,1,1,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
19612,10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19614,10,"2) $100 - $200",100.16,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19615,10,"4) $350 - $500",450.28,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
19616,3,"3) $200 - $350",335.06,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
19617,10,"2) $100 - $200",114.78,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
19618,10,"1) $0 - $100",31.36,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19619,2,"4) $350 - $500",437.6,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
19620,2,"5) $500 - $750",517.64,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19621,6,"3) $200 - $350",219.88,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
19622,6,"2) $100 - $200",184.98,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
19623,1,"1) $0 - $100",71.86,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19625,5,"2) $100 - $200",190.65,1,0,"Urban",0,"Web","No E-Mail",0,1,0,0
19626,9,"1) $0 - $100",30.62,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
19627,4,"1) $0 - $100",86.63,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19628,10,"1) $0 - $100",83.34,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19629,1,"6) $750 - $1,000",773.46,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
19631,3,"3) $200 - $350",292.45,1,1,"Rural",1,"Phone","Mens E-Mail",1,1,0,0
19632,8,"2) $100 - $200",188.27,0,1,"Rural",0,"Phone","Mens E-Mail",1,1,1,137.27
19633,3,"3) $200 - $350",227.9,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
19634,12,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",0,1,0,0
19635,4,"3) $200 - $350",306.87,1,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
19636,10,"2) $100 - $200",135.07,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
19637,1,"2) $100 - $200",100.39,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,0
19638,12,"3) $200 - $350",305.29,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
19639,2,"2) $100 - $200",164.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19640,1,"1) $0 - $100",34.51,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
19644,6,"4) $350 - $500",420.22,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
19645,3,"3) $200 - $350",221.98,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
19647,4,"1) $0 - $100",90.99,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
19648,10,"3) $200 - $350",336.04,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
19649,1,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
19650,1,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
19651,8,"2) $100 - $200",161.57,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
19652,1,"4) $350 - $500",418.74,1,0,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
19653,5,"5) $500 - $750",554.48,1,1,"Urban",1,"Multichannel","No E-Mail",0,1,0,0
19655,3,"5) $500 - $750",531.18,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
19656,5,"2) $100 - $200",151.66,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
19658,2,"3) $200 - $350",282.39,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
